1,,2,,
Time (min),Intensity (a.u.),Time (min),Intensity (a.u.),
0.0008333333535,9.833224297,0.03416666761,9.578410149,
0.06833333522,9.801242828,0.1016666666,9.57729435,
0.1358750015,10.18066025,0.1692083329,9.493049622,
0.2033958286,9.771759987,0.23672916,9.820150375,
0.2708958387,10.14234924,0.3042291701,9.494685173,
0.3375625014,9.832645416,0.3717291653,9.986512184,
0.4050624967,10.03050995,0.4392291605,9.706693649,
0.4725624919,9.734918594,0.5067291856,9.279285431,
0.5400625467,10.13492012,0.5733958483,9.858792305,
0.6075624824,9.802364349,0.6408958435,9.407138824,
0.6750624776,9.892516136,0.7083958387,9.445536613,
0.7425624728,9.919187546,0.775895834,9.40856266,
0.8092291355,9.660803795,0.8433958292,9.583220482,
0.8767291307,9.691290855,0.9100624919,9.82324028,
0.9442291856,9.870973587,0.9775625467,9.503670692,
1.010895848,9.585788727,1.04422915,9.848063469,
1.078395844,9.448884964,1.111729145,9.662092209,
1.145062566,9.717701912,1.178395867,9.884022713,
1.211729169,18.63717079,1.245895863,9.655711174,
1.279229283,24.64213181,1.312562585,9.728196144,
1.346729159,29.79086304,1.380062461,9.747987747,
1.414229155,33.75957489,1.447562575,18.57970619,
1.48172915,38.17394257,1.515062451,24.79918098,
1.548395753,41.52269363,1.582562566,29.08086395,
1.615895867,44.03217316,1.650062561,33.82813263,
1.683395863,47.29869461,1.716729283,38.03194046,
1.750895858,50.83968353,1.784229159,41.18761444,
1.818395853,53.54291916,1.851729155,44.66875839,
1.885895848,55.30797195,1.91922915,47.18514252,
1.952562451,58.94623566,1.986729145,50.15995026,
2.020062447,60.30555344,2.054229259,53.47935486,
2.087562561,63.15665054,2.121729136,55.22129059,
2.155062675,64.56114197,2.188395977,58.10932159,
2.221729279,66.76960754,2.255895853,60.39034271,
2.289229155,69.44943237,2.322562456,62.62591553,
2.355895758,70.8669281,2.389229059,65.11079407,
2.423395872,72.56538391,2.456729174,66.62281799,
2.490062475,74.58958435,2.523395777,68.83027649,
2.556750059,75.20544434,2.590895891,70.60314178,
2.624249935,76.50379181,2.658396006,72.62650299,
2.69175005,78.43345642,2.725083351,73.88287354,
2.759249926,80.51141357,2.792583227,75.05722046,
2.82675004,81.03788757,2.860083342,77.15194702,
2.894249916,82.61709595,2.927583218,78.02895355,
2.960916758,83.0112915,2.995083332,80.4814682,
3.028416634,85.95698547,3.062583447,81.59487152,
3.095916748,86.26621246,3.130083323,82.69818878,
3.163416624,87.73214722,3.196749926,84.07258606,
3.2309165,88.01512146,3.26425004,85.16703796,
3.298416615,89.58711243,3.331749916,85.46027374,
3.365083218,91.10717773,3.399250031,87.26225281,
3.432583332,90.85359955,3.465916634,88.01676178,
3.500083447,91.87431335,3.533416748,89.92648315,
3.566791773,93.08300018,3.600083351,89.72221375,
3.634249926,94.51939392,3.667583227,91.41696167,
3.700916529,95.33589172,3.73424983,92.8274231,
3.768416643,95.18339539,3.801749945,93.01530457,
3.835083246,97.3470993,3.869250059,94.15953827,
3.902583361,97.57171631,3.936791658,95.66525269,
3.970083475,98.45044708,4.0034585,94.69532776,
4.037583351,98.43525696,4.070916653,95.91790771,
4.10512495,100.0486679,4.138458252,97.02133179,
4.172625065,99.76942444,4.205958366,95.97502899,
4.240125179,101.3531189,4.273458481,98.78142548,
4.307624817,101.856514,4.340958118,99.27966309,
4.375124931,101.5553284,4.408458233,100.3246078,
4.441792011,103.5401611,4.475958347,100.8535385,
4.509291649,103.951004,4.543458462,101.5962753,
4.576791763,103.3330765,4.610958576,101.8762436,
4.644291878,104.7784653,4.678458214,102.6144333,
4.711791515,104.401474,4.745124817,103.2722321,
4.77929163,105.7705536,4.812624931,103.5946808,
4.845958233,107.2486572,4.879292011,103.70327,
4.913458347,108.0130005,4.946791649,104.3542633,
4.98012495,108.6434784,5.013458252,105.5344696,
5.046791553,108.7104263,5.080958366,106.1353073,
5.114291668,108.4206009,5.147625446,106.5241318,
5.180958748,108.8259964,5.215125084,106.6755524,
5.248458385,108.8593292,5.282624722,106.9169312,
5.315979004,109.3979645,5.349312305,107.4131622,
5.383479118,110.8073044,5.41681242,107.8861771,
5.450979233,111.2093124,5.484312534,108.2329407,
5.517645836,111.5651627,5.551812649,110.1430588,
5.58514595,112.0291672,5.619312763,110.5049744,
5.652646065,111.6207733,5.685979366,110.6149292,
5.720145702,111.8213425,5.753479004,109.8577042,
5.787645817,112.731308,5.820979118,111.1622467,
5.85431242,112.9524612,5.888479233,111.2880402,
5.921812534,113.5127258,5.956041336,111.9954376,
5.989374638,113.5801163,6.02272892,112.554039,
6.056875229,114.6286163,6.09020853,113.0870667,
6.123541832,114.6175079,6.156875134,112.9776611,
6.190229416,115.0441895,6.224374771,113.5214539,
6.257708073,115.213562,6.291041374,114.4051514,
6.324374676,114.7701263,6.358541965,112.778244,
6.391875267,116.202179,6.425208569,115.2227325,
6.45854187,116.6396637,6.492708206,114.3326645,
6.526875019,117.1832275,6.560228825,115.3061295,
6.594375134,118.0186234,6.62854147,115.0841904,
6.661874771,116.3471985,6.696042061,116.2028809,
6.729395866,117.5523605,6.763541698,115.7760086,
6.797708035,117.3371429,6.831041336,116.5529709,
6.865208626,117.6431885,6.899395943,117.2759933,
6.932708263,119.1769257,6.966896057,117.348526,
7.000208378,119.1219559,7.034395695,116.7058411,
7.068541527,118.4093552,7.101874828,116.9937668,
7.136041641,119.9971161,7.170208454,117.9513626,
7.203541756,119.0699997,7.237708569,117.366951,
7.271874905,119.2257843,7.305208206,117.9996948,
7.339395523,120.2626419,7.373541832,120.1469803,
7.406896114,120.0258179,7.44104147,118.7925797,
7.474395752,120.263237,7.508542061,119.0317688,
7.542708397,120.2002029,7.576041698,118.384552,
7.610208035,120.5785599,7.643562317,119.4119568,
7.677708626,121.9384918,7.711874962,120.2809219,
7.745208263,121.4734726,7.779375076,120.4819946,
7.812708378,121.8674622,7.846875191,120.315361,
7.881062508,122.6405334,7.914374828,119.9631653,
7.948562622,122.8002548,7.981874943,119.17453,
8.016062737,122.4668808,8.050208092,120.5742798,
8.083562851,122.501503,8.117708206,121.2053223,
8.151062965,122.5325623,8.185208321,121.8364944,
8.219374657,122.989357,8.252708435,121.3135834,
8.286874771,123.2734222,8.32022953,121.3805695,
8.354374886,123.6857147,8.388541222,122.9350128,
8.421875,124.4476013,8.456041336,122.1410065,
8.490229607,123.6228104,8.523541451,121.9255066,
8.557728767,124.6706467,8.591062546,123.064827,
8.625228882,124.2734909,8.659395218,123.0118942,
8.692728996,123.1519394,8.726896286,122.1373138,
8.760229111,125.3856583,8.794374466,122.9788513,
8.828541756,125.4324188,8.861875534,124.1735764,
8.896061897,124.9685135,8.929395676,123.8529358,
8.963541985,125.742775,8.997729301,123.3043289,
9.03106308,125.0149918,9.065207481,124.004097,
9.09854126,126.0398026,9.13272953,123.7808456,
9.166895866,125.209259,9.200208664,124.9554825,
9.234395027,125.7514343,9.267728806,123.6172791,
9.301896095,126.499382,9.336041451,123.9931946,
9.36939621,126.7612457,9.403542519,124.4123993,
9.43689537,126.3325958,9.47106266,124.6208115,
9.505208015,127.4501495,9.538561821,123.0396423,
9.57270813,126.8061523,9.606062889,124.7876282,
9.640208244,127.084465,9.674395561,126.5813446,
9.70772934,126.9405365,9.741875648,124.07827,
9.7752285,126.3353806,9.80939579,125.60186,
9.84356308,127.720459,9.876895905,127.2657394,
9.911062241,126.8922272,9.944396019,125.1873245,
9.978562355,128.2767487,10.01187515,125.6393814,
10.04606247,127.0166321,10.07939529,126.0803375,
10.11356163,127.2134018,10.14689541,126.8005524,
10.18022823,127.7823334,10.21437454,127.2416382,
10.24770832,127.9413376,10.28187466,126.519783,
10.31520748,128.3697357,10.34937572,126.1527252,
10.38272953,128.8391724,10.41687489,126.137764,
10.45020866,129.1992188,10.48439503,127.1693573,
10.51772881,128.7413483,10.5518961,125.9433441,
10.58606243,128.4761505,,,

